4.940742,-11.34,179.1,-178.56,-105.84
4.954516,-9.72,179.1,-178.56,-104.4
4.96754,-7.92,179.1,-178.56,-103.32
4.982936,-6.12,179.1,-178.56,-102.6
4.99815,-3.96,179.1,-178.56,-101.88
5.012399,-1.8,179.1,-178.56,-101.16
5.023424,-0.54,179.1,-178.56,-100.44
5.028899,0.36,179.1,-178.56,-99.72
5.035879,1.8,179.1,-178.56,-98.82
5.041901,3.42,179.1,-178.56,-97.38
5.0552,5.22,179.1,-178.56,-95.04
5.068513,7.74,179.1,-178.56,-92.88
5.082834,8.82,179.1,-178.56,-91.08
5.094128,10.62,179.1,-178.56,-89.64
5.105431,12.06,179.1,-178.56,-88.2
5.116174,13.5,179.1,-178.56,-86.4
5.1313,16.02,179.1,-178.56,-84.06
5.145884,18.0,179.1,-178.56,-81.9
5.157374,19.44,179.1,-178.56,-79.92
5.168981,21.6,179.1,-178.56,-78.48
5.176106,22.86,179.1,-178.56,-76.68
5.190068,25.74,179.1,-178.56,-75.42
5.204852,27.9,179.1,-178.56,-73.62
5.220903,30.6,179.1,-178.56,-71.28
5.238424,33.3,179.1,-178.56,-69.3
5.253023,35.46,179.1,-178.56,-66.42
5.267232,37.62,179.1,-178.56,-64.08
5.281109,39.78,179.1,-178.56,-62.28
5.291706,41.94,179.1,-178.56,-61.02
5.302222,44.64,179.1,-178.56,-60.12
5.317842,49.32,179.1,-178.56,-59.76
5.330356,54.0,179.1,-178.56,-59.4
5.344503,60.84,179.1,-178.56,-57.96
5.355014,64.62,179.1,-178.56,-57.24
5.370827,70.56,179.1,-178.56,-56.52
5.38499,75.96,178.92,-178.56,-56.34
5.398877,82.62,178.2,-178.56,-56.34
5.416058,91.8,176.22,-178.56,-56.52
5.431399,99.54,174.42,-178.56,-56.52
5.450427,107.82,172.62,-178.56,-56.52
5.465702,114.84,171.36,-178.56,-56.7
5.479265,121.14,169.38,-178.56,-57.42
5.49122,127.98,167.4,-178.56,-57.96
5.510977,135.36,165.24,-178.56,-58.32
5.530074,141.66,163.08,-178.56,-58.86
5.545702,147.24,160.92,-178.56,-59.22
5.562652,152.64,158.76,-178.56,-59.58
5.579287,158.04,156.78,-178.56,-60.12
5.593744,162.72,154.98,-178.56,-60.3
5.612229,167.4,152.82,-178.56,-61.02
5.621964,169.38,151.56,-178.56,-61.2
5.63074,171.0,150.84,-178.56,-61.56
5.644839,172.44,150.3,-178.56,-62.1
5.65934,173.16,149.4,-178.56,-62.82
5.673617,173.88,148.5,-178.56,-63.18
5.687436,174.96,147.24,-178.2,-63.54
5.70272,176.58,145.62,-178.2,-64.08
5.71846,178.02,144.0,-178.2,-64.44
5.732713,179.1,133.56,-176.22,-65.16
5.735571,179.1,133.56,-176.04,-65.16
5.738484,179.1,133.56,-176.04,-65.16
5.742157,179.1,132.84,-175.68,-65.52
5.751102,179.1,131.58,-174.96,-66.24
5.767841,179.1,130.86,-173.7,-66.96
5.783064,179.1,130.32,-172.98,-67.68
5.799001,179.1,129.42,-172.26,-68.04
5.812123,179.1,128.16,-171.72,-68.4
5.830265,179.1,126.0,-170.64,-69.12
5.845748,179.1,124.38,-170.1,-69.48
5.861748,179.1,122.94,-169.38,-69.84
5.878342,179.1,121.14,-168.66,-70.38
5.894139,179.1,119.34,-168.12,-70.74
5.908623,179.1,118.08,-167.76,-71.1
5.925381,179.1,116.46,-167.04,-71.64
5.93902,179.1,114.84,-166.14,-72.0
5.950736,179.1,113.22,-165.42,-72.54
5.964786,179.1,111.42,-164.88,-73.08
5.979962,179.1,109.98,-163.98,-73.44
5.996608,179.1,108.0,-163.26,-73.98
6.012032,179.1,106.38,-162.72,-74.52
6.027526,179.1,104.58,-161.82,-75.06
6.041143,179.1,102.96,-160.92,-75.24
6.050726,179.1,101.7,-160.56,-75.78
6.065611,179.1,100.26,-160.02,-75.96
6.077732,179.1,98.82,-159.3,-76.5
6.091071,179.1,97.2,-158.58,-77.04
6.104979,179.1,95.4,-157.86,-77.76
6.117794,179.1,93.78,-157.14,-78.12
6.132301,179.1,92.16,-156.24,-78.66
6.148065,179.1,90.9,-155.52,-79.02
6.164488,179.1,89.46,-154.98,-79.38
6.175915,179.1,88.02,-154.44,-79.92
6.192072,179.1,86.4,-153.54,-80.28
6.205393,179.1,84.96,-153.0,-80.82
6.219227,179.1,83.52,-152.28,-81.18
6.232919,179.1,82.26,-151.56,-81.72
6.247908,179.1,80.46,-150.66,-82.26
6.260529,179.1,79.38,-150.12,-82.62
6.271607,179.1,78.3,-149.58,-82.98
6.286323,179.1,76.32,-148.68,-83.52
6.298213,179.1,74.88,-148.14,-83.88
6.311196,179.1,73.8,-147.6,-84.42
6.326297,179.1,72.36,-146.7,-84.78
6.338171,179.1,70.92,-145.98,-85.32
6.348435,179.1,69.66,-145.26,-85.68
6.354938,179.1,68.58,-144.72,-86.04
6.365823,179.1,67.32,-144.0,-86.4
6.378488,179.1,65.7,-143.28,-87.12
6.393776,179.1,64.08,-142.56,-87.66
6.410185,179.1,62.46,-141.48,-88.2
6.424283,179.1,61.2,-140.76,-88.56
6.43903,179.1,59.94,-140.04,-89.1
6.452888,179.1,58.86,-139.32,-89.46
6.46751,179.1,57.42,-138.6,-90.0
6.481949,179.1,56.16,-138.06,-90.36
6.492744,179.1,55.26,-137.7,-90.72
6.505327,179.1,54.0,-136.98,-91.08
6.519925,179.1,52.38,-136.08,-91.8
6.536938,179.1,51.12,-135.18,-92.34
6.548698,179.1,50.04,-134.64,-92.7
6.554632,179.1,49.5,-134.28,-93.06
6.561789,179.1,48.6,-133.74,-93.24
6.576363,179.1,46.62,-132.66,-93.96
6.590242,179.1,45.36,-132.12,-94.5
6.605166,179.1,43.92,-131.04,-95.04
6.617199,179.1,42.84,-130.14,-95.4
